user_id,film_id,added_at
950,151501,2023-12-12T22:31:00
950,190185,2023-05-06T07:59:00
950,680,2023-07-09T07:44:00
950,157897,2024-01-14T07:23:00
950,7763,2023-04-26T23:18:00
951,131341,2024-02-17T03:59:00
952,99677,2023-11-10T21:02:00
952,54997,2024-05-06T17:20:00
952,154067,2024-08-16T08:27:00
952,8260,2023-12-04T06:22:00
953,6293,2024-01-15T04:51:00
953,121277,2024-04-19T14:27:00
953,156280,2024-07-17T18:36:00
954,52922,2024-07-04T14:00:00
954,151145,2023-10-06T05:03:00
954,102677,2023-07-18T22:53:00
954,107747,2024-10-11T16:55:00
954,114818,2023-05-07T18:48:00
954,5313,2023-07-28T03:11:00
954,186661,2024-08-15T18:07:00
957,94531,2024-06-25T14:23:00
957,6232,2023-12-02T22:13:00
957,104243,2023-03-12T18:44:00
957,144914,2024-04-26T06:48:00
957,130213,2023-06-09T23:17:00
957,149723,2023-10-24T05:31:00
958,67927,2023-04-27T10:51:00
958,164167,2024-09-03T17:43:00
958,126134,2023-08-11T02:08:00
958,93455,2024-12-27T23:38:00
958,4893,2024-04-11T21:50:00
958,175997,2023-08-18T14:13:00
959,6232,2024-01-14T00:07:00
959,53468,2024-04-01T22:30:00
959,176805,2023-09-17T22:27:00
959,121693,2024-12-07T06:54:00
959,7109,2023-11-20T02:21:00
959,75962,2023-04-04T05:03:00
959,141357,2024-05-21T10:46:00
959,6803,2023-08-07T07:55:00
959,140435,2023-02-28T16:04:00
959,117312,2023-10-01T22:25:00
961,186511,2023-05-08T16:48:00
961,107432,2024-12-21T14:09:00
961,200818,2024-02-22T21:08:00
961,71936,2024-05-03T19:50:00
961,33928,2024-06-12T14:36:00
961,145106,2023-07-17T14:53:00
961,25977,2024-10-05T19:40:00
962,170143,2023-10-26T15:04:00
962,124374,2024-02-12T01:24:00
962,159626,2023-06-21T10:02:00
962,4893,2023-06-27T00:17:00
963,144838,2023-09-21T09:11:00
963,154067,2024-06-19T13:08:00
963,99739,2024-02-27T11:07:00
963,145586,2023-09-23T05:50:00
963,130213,2023-04-24T05:19:00
963,59387,2023-04-17T11:29:00
963,103614,2023-03-12T02:47:00
963,86343,2024-11-16T06:04:00
965,160122,2024-05-27T02:49:00
965,47894,2023-11-02T23:14:00
965,197007,2024-02-24T03:58:00
965,72628,2024-10-18T03:29:00
965,188551,2023-03-13T18:57:00
965,150070,2023-06-09T06:37:00
965,107466,2024-08-16T20:29:00
965,861,2023-08-09T18:15:00
965,203954,2024-05-11T16:45:00
965,100042,2023-10-14T21:59:00
967,121913,2024-10-20T16:21:00
967,75962,2024-12-11T22:01:00
967,126290,2023-09-08T14:58:00
967,134963,2024-02-16T16:24:00
967,151501,2024-08-18T06:44:00
967,165907,2024-08-07T19:43:00
967,3551,2023-11-06T23:27:00
967,80655,2023-07-27T19:32:00
967,192637,2023-10-01T06:48:00
969,153726,2023-09-28T22:13:00
969,129445,2023-02-12T21:51:00
969,116487,2024-04-02T08:52:00
969,158711,2023-09-09T22:41:00
969,204126,2023-04-04T07:26:00
969,199886,2024-05-09T22:44:00
969,8855,2024-06-14T08:35:00
971,116489,2024-04-04T11:24:00
972,130928,2024-04-17T04:15:00
972,173265,2024-07-19T20:38:00
972,157182,2023-12-26T00:50:00
972,112001,2023-08-03T18:34:00
972,7109,2023-12-02T11:23:00
973,188551,2024-11-28T05:28:00
973,26119,2024-02-15T03:30:00
973,121300,2023-03-24T21:15:00
973,1543,2024-02-25T20:57:00
973,134963,2023-09-17T22:13:00
973,176397,2023-11-19T22:13:00
973,208259,2023-02-24T09:19:00
973,52922,2023-04-16T17:41:00
974,121693,2024-09-03T01:39:00
975,86802,2023-08-23T21:55:00
975,1740,2023-04-13T10:01:00
975,180911,2023-11-20T23:22:00
975,150334,2024-07-06T04:27:00
975,209171,2024-11-24T05:44:00
975,3647,2024-04-25T01:25:00
975,6082,2024-04-15T11:54:00
975,281,2023-05-28T16:25:00
975,113585,2023-06-06T23:49:00
979,59426,2024-02-16T11:29:00
979,154634,2023-04-06T04:43:00
979,3170,2024-06-01T19:58:00
979,187039,2024-08-07T16:42:00
980,170555,2024-03-24T23:11:00
980,175619,2023-09-28T19:32:00
980,31664,2023-06-01T05:42:00
980,45581,2024-12-18T09:40:00
980,121194,2023-06-04T01:45:00
980,71114,2023-12-26T11:12:00
980,6896,2024-01-07T10:20:00
980,107432,2023-10-07T05:23:00
980,4375,2023-05-05T06:02:00
980,140894,2023-04-04T20:04:00
983,4615,2024-07-21T19:34:00
983,52938,2024-03-20T15:17:00
983,138124,2023-09-24T13:59:00
983,136846,2023-03-17T19:10:00
983,175997,2024-11-17T07:10:00
983,131296,2023-12-26T22:14:00
983,1263,2024-05-24T02:42:00
983,144552,2023-12-04T00:05:00
983,170513,2024-07-16T15:01:00
983,83664,2024-08-07T06:11:00
984,175619,2023-11-11T02:40:00
984,78585,2024-11-18T10:47:00
984,144838,2024-05-21T10:51:00
984,66295,2023-12-05T04:08:00
984,203441,2023-06-02T21:31:00
984,144998,2024-12-17T09:00:00
986,71114,2024-04-07T12:33:00
986,45030,2023-01-24T19:26:00
987,150070,2024-10-26T08:58:00
987,110316,2023-03-04T14:33:00
987,4586,2024-03-03T04:15:00
987,33424,2023-01-03T18:52:00
987,114172,2023-05-02T17:11:00
988,129532,2024-03-10T01:28:00
988,149466,2023-02-11T07:32:00
988,5596,2023-04-08T06:59:00
988,5549,2024-03-06T21:29:00
988,151082,2023-04-26T02:19:00
988,164927,2023-01-27T23:35:00
988,92446,2024-07-27T15:48:00
988,187829,2023-04-12T13:46:00
988,178349,2024-01-26T00:38:00
989,194416,2024-07-02T20:44:00
989,195185,2024-01-01T01:03:00
989,5612,2023-10-12T16:40:00
989,199319,2024-12-19T04:58:00
989,5596,2023-10-17T08:14:00
989,148634,2024-10-25T21:45:00
990,42602,2023-07-24T17:10:00
990,62237,2024-07-27T04:19:00
990,189035,2024-10-04T17:39:00
990,107658,2024-08-08T22:41:00
990,116487,2023-10-20T13:22:00
990,169528,2024-01-15T16:29:00
990,203483,2023-09-27T03:42:00
990,139978,2023-06-01T06:09:00
990,4001,2024-03-21T23:15:00
992,145849,2023-08-06T13:15:00
992,146694,2023-07-15T23:49:00
992,187879,2024-03-08T06:53:00
992,49817,2024-01-11T19:56:00
992,141357,2024-06-24T21:54:00
992,144770,2024-02-12T05:14:00
992,143689,2023-02-19T08:14:00
992,132438,2023-03-14T10:40:00
993,158711,2024-02-25T12:47:00
993,135856,2023-01-06T10:02:00
993,148038,2024-11-01T10:49:00
993,26090,2023-12-11T10:35:00
993,110560,2024-01-24T22:39:00
993,1543,2023-06-06T15:48:00
993,67983,2023-05-05T03:43:00
993,147194,2023-10-28T10:25:00
993,80566,2023-06-02T23:51:00
993,117312,2024-03-26T02:12:00
998,180575,2023-01-02T21:08:00
998,82055,2024-04-25T17:20:00
998,5278,2023-08-15T06:04:00
998,1420,2024-12-26T23:25:00
998,44255,2024-08-02T17:17:00
1000,39896,2024-01-15T12:49:00
1000,171731,2024-04-22T19:10:00
1000,89137,2024-01-08T08:47:00
1001,3242,2023-09-19T04:48:00
1001,132438,2024-10-04T01:29:00
1001,67929,2023-11-15T16:37:00
1001,160575,2023-10-22T07:29:00
1001,186511,2024-03-16T15:51:00
1001,3170,2023-12-10T06:53:00
1001,2666,2024-06-13T08:38:00
1001,123816,2023-06-13T03:18:00
1001,59974,2023-01-05T12:49:00
1001,144212,2023-04-28T16:51:00
1002,6098,2023-09-25T17:56:00
1002,7995,2024-10-22T05:31:00
1002,81413,2023-01-14T11:55:00
1002,140894,2023-02-11T04:05:00
1002,72910,2023-03-20T22:02:00
1002,123258,2023-10-20T05:30:00
1002,133541,2024-01-27T22:20:00
1002,117590,2023-03-11T21:37:00
1003,148184,2024-08-22T07:20:00
1003,51402,2023-08-09T13:09:00
1003,123495,2024-03-05T20:12:00
1003,169154,2023-10-23T02:57:00
1003,26470,2023-03-26T12:08:00
1003,33251,2023-07-02T13:55:00
1003,128439,2024-04-26T22:41:00
1003,95744,2023-11-24T01:34:00
1004,117348,2024-09-22T00:59:00
1004,80655,2023-12-14T18:23:00
1004,139909,2023-07-10T12:16:00
1007,174621,2023-08-18T15:08:00
1007,5799,2023-09-06T16:12:00
1008,1163,2024-08-19T04:18:00
1008,197987,2023-01-22T11:21:00
1008,1796,2023-01-08T16:29:00
1008,159775,2023-09-22T01:34:00
1008,136180,2023-05-07T21:54:00
1008,180199,2024-01-06T00:46:00
1010,194026,2024-04-14T19:46:00
1010,188551,2023-05-19T10:23:00
1010,79134,2024-06-06T09:13:00
1010,6134,2023-09-04T18:09:00
1010,191293,2023-01-24T15:01:00
1010,86343,2023-05-12T20:04:00
1010,3449,2023-08-21T21:38:00
1010,166389,2024-06-26T10:59:00
1012,148634,2023-07-05T10:26:00
1012,3488,2023-04-02T01:24:00
1012,204584,2023-09-22T22:17:00
1012,121277,2023-06-21T00:39:00
1012,3587,2023-02-03T15:47:00
1012,127494,2024-03-08T07:59:00
1012,3380,2023-06-27T13:37:00
1012,92029,2024-03-20T21:37:00
1013,144998,2024-01-27T17:43:00
1013,173265,2024-03-08T13:06:00
1013,4305,2023-04-11T13:16:00
1013,135599,2023-05-07T12:27:00
1013,5147,2023-06-15T12:33:00
1013,204684,2023-12-11T04:25:00
1013,202697,2023-01-07T20:56:00
1013,79610,2023-09-18T23:51:00
1013,106822,2024-08-20T11:17:00
1015,184981,2023-01-01T20:27:00
1015,116927,2024-04-12T07:41:00
1015,75962,2024-04-04T06:31:00
1015,38061,2023-06-11T03:55:00
1015,4375,2024-03-06T13:50:00
1015,2207,2024-02-16T14:05:00
1016,26641,2023-10-28T07:39:00
1016,6903,2023-10-26T11:48:00
1016,26317,2023-07-12T07:28:00
1016,99677,2024-09-04T15:20:00
1016,134214,2024-07-23T20:57:00
1017,4342,2023-02-27T09:32:00
1017,26470,2024-04-14T12:57:00
1017,129947,2024-06-24T17:41:00
1017,195185,2023-06-03T23:50:00
1017,48501,2024-04-12T21:07:00
1017,190309,2024-11-16T17:39:00
1017,146188,2023-01-09T17:32:00
1017,47404,2024-05-21T18:22:00
1017,175235,2023-01-17T19:50:00
1018,158350,2024-03-13T22:53:00
1018,67983,2024-10-10T11:41:00
1018,1709,2024-12-28T11:39:00
1018,175967,2023-12-06T21:42:00
1018,133751,2023-08-07T20:27:00
1018,6227,2024-08-07T04:01:00
1018,2207,2024-08-05T01:54:00
1018,149592,2023-05-16T13:52:00
1018,5214,2023-04-12T05:51:00
1020,100042,2024-06-17T04:30:00
1020,179023,2023-03-28T20:24:00
1020,137427,2023-03-13T14:13:00
1020,160792,2023-12-15T20:59:00
1021,55691,2023-01-09T16:17:00
1021,66686,2023-08-02T10:54:00
1021,69830,2024-07-23T15:13:00
1021,187483,2023-03-02T03:15:00
1021,630,2023-04-26T10:03:00
1021,25764,2024-02-03T21:35:00
1021,160070,2024-05-03T15:59:00
1021,105470,2024-07-25T02:23:00
1021,145871,2024-02-23T09:28:00
1021,5537,2023-05-04T09:14:00
1023,77414,2023-03-01T00:53:00
1024,142170,2024-10-01T19:10:00
1024,3449,2023-11-26T08:45:00
1024,72910,2023-10-21T22:33:00
1024,201656,2024-04-07T16:40:00
1026,26169,2024-09-26T09:21:00
1026,88682,2023-03-23T18:04:00
1026,1420,2023-08-05T15:55:00
1026,84989,2023-01-19T00:35:00
1026,165051,2024-12-22T23:57:00
1028,125295,2024-01-17T17:38:00
1028,117644,2023-02-26T08:33:00
1029,40226,2024-01-11T05:40:00
1029,1526,2023-09-05T17:23:00
1029,34469,2023-02-12T19:54:00
1030,1030,2024-07-14T08:03:00
1030,188103,2023-02-02T20:04:00
1030,139022,2023-08-24T05:00:00
1032,121626,2024-12-06T23:47:00
1032,198009,2024-01-01T11:07:00
1032,154984,2024-01-09T23:21:00
1032,77721,2023-08-24T12:51:00
1032,201414,2024-08-27T15:35:00
1032,2618,2023-12-17T21:44:00
1032,7063,2024-07-06T16:28:00
1032,160792,2024-02-02T03:30:00
1032,148212,2024-05-17T14:11:00
1032,168184,2024-06-03T06:15:00
1033,81564,2024-04-02T03:21:00
1033,122741,2024-04-23T20:58:00
1033,180911,2023-03-23T11:32:00
1033,88814,2023-07-25T09:47:00
1033,201176,2024-12-11T01:44:00
1034,171093,2023-03-04T15:14:00
1034,76277,2024-12-10T00:42:00
1034,84372,2023-01-01T13:07:00
1034,3676,2023-01-25T23:08:00
1034,81142,2024-07-19T01:17:00
1034,198009,2023-10-01T17:58:00
1034,71999,2024-07-10T10:03:00
1034,34469,2024-09-17T20:49:00
1034,59387,2023-03-27T12:16:00
1035,194,2024-10-01T22:10:00
1035,99739,2024-09-24T15:52:00
1036,104243,2023-11-01T19:09:00
1036,90514,2024-04-25T08:39:00
1036,3677,2024-05-27T13:09:00
1036,55577,2024-08-05T08:58:00
1036,86802,2023-10-15T19:01:00
1036,77,2023-04-10T12:01:00
1036,134214,2023-06-14T22:21:00
1036,105144,2023-01-23T20:25:00
1036,2301,2023-12-01T01:36:00
1036,163625,2024-04-14T21:50:00
1037,156280,2024-09-08T11:42:00
1038,42053,2023-04-25T09:25:00
1038,6073,2023-03-04T02:16:00
1038,26464,2023-10-17T08:06:00
1038,143547,2024-12-28T14:12:00
1038,61931,2024-02-16T11:20:00
1038,121194,2024-10-03T20:01:00
1040,202950,2024-06-07T21:56:00
1040,132022,2023-09-28T13:39:00
1040,178821,2023-01-05T02:11:00
1040,139950,2024-08-11T17:56:00
1040,2435,2023-02-26T19:00:00
1040,5147,2024-08-28T15:59:00
1040,90064,2023-03-08T10:15:00
1042,2145,2024-07-10T07:14:00
1042,133413,2024-08-12T06:29:00
1042,114172,2023-06-15T13:47:00
1042,2732,2023-12-04T12:18:00
1042,171421,2024-02-20T00:09:00
1042,148062,2024-12-02T22:42:00
1042,115784,2024-08-18T20:47:00
1042,162668,2023-11-04T19:50:00
1042,148118,2024-08-01T03:41:00
1043,3111,2023-01-02T21:20:00
1043,86781,2023-04-02T13:31:00
1043,47634,2024-02-02T11:53:00
1043,7109,2023-05-19T21:31:00
1043,73145,2023-09-22T04:23:00
1043,133712,2023-07-16T12:29:00
1043,5799,2023-06-09T18:29:00
1043,51520,2024-10-12T16:31:00
1043,173713,2023-11-26T01:56:00
1043,8459,2024-06-23T09:35:00
1044,90537,2024-08-05T17:46:00
1044,90064,2024-07-09T11:40:00
1044,92029,2023-10-05T19:47:00
1044,187553,2024-10-16T10:41:00
1044,26090,2024-02-06T03:06:00
1046,159235,2024-02-25T18:16:00
1046,6469,2024-02-12T06:31:00
1046,132438,2024-09-23T11:06:00
1048,42602,2023-04-13T05:58:00
1049,90064,2023-01-20T14:06:00
1049,131417,2024-03-22T18:59:00
1049,160070,2024-06-28T10:57:00
1049,181287,2023-08-03T03:21:00
1049,145586,2024-11-26T14:45:00
1050,171909,2024-03-12T17:47:00
1050,55577,2024-12-21T10:55:00
1050,194070,2024-12-25T02:51:00
1051,123391,2024-02-07T14:51:00
1051,59426,2024-08-19T16:23:00
1051,162668,2023-09-15T23:02:00
1051,164616,2023-04-09T06:03:00
1052,143689,2024-12-15T17:35:00
1052,147198,2023-01-13T17:26:00
1052,175147,2024-01-10T17:59:00
1052,124881,2024-05-07T04:25:00
1052,107747,2023-01-01T21:48:00
1052,67894,2024-10-11T18:46:00
1052,153726,2023-02-06T03:05:00
1056,109203,2023-07-07T07:51:00
1056,156280,2024-12-20T07:17:00
1056,5313,2023-05-14T04:33:00
1056,8374,2023-09-26T13:25:00
1056,100017,2024-12-04T13:34:00
1056,104843,2024-01-25T05:18:00
1057,114172,2023-11-15T23:50:00
1057,134053,2023-10-06T23:51:00
1057,104243,2023-02-26T04:46:00
1057,200604,2024-01-23T17:03:00
1057,6803,2024-04-03T21:33:00
1057,196533,2024-07-22T01:29:00
1057,185579,2024-05-15T01:42:00
1058,5596,2024-12-28T02:34:00
1058,176843,2024-07-23T10:35:00
1058,26738,2024-05-14T07:10:00
1058,203441,2023-09-04T09:52:00
1058,1128,2024-01-06T23:50:00
1058,47894,2024-01-08T01:52:00
1058,121194,2024-04-04T12:57:00
1058,71114,2024-06-14T04:34:00
1059,181229,2024-08-20T19:08:00
1059,93535,2023-12-07T00:57:00
1059,175319,2023-10-16T16:53:00
1060,179899,2024-12-17T00:05:00
1060,90947,2023-07-18T08:29:00
1060,8693,2023-05-11T20:21:00
1060,5873,2023-06-26T12:54:00
1060,86635,2023-05-20T10:41:00
1060,162128,2024-05-25T15:30:00
1062,124829,2024-10-23T01:07:00
1062,71114,2024-05-16T00:10:00
1063,86717,2024-03-07T00:11:00
1063,72261,2023-06-05T04:51:00
1063,61931,2024-02-23T23:38:00
1063,189791,2024-11-01T14:28:00
1063,26797,2024-12-06T09:30:00
1068,118788,2024-06-05T21:44:00
1068,130928,2024-11-25T17:38:00
1068,26119,2023-07-26T19:56:00
1068,52938,2024-03-15T15:40:00
1068,102248,2024-02-21T22:07:00
1068,8855,2023-12-09T19:07:00
1068,6073,2023-12-01T18:37:00
1068,197065,2023-05-13T04:51:00
1069,146090,2023-02-19T07:48:00
1069,70571,2023-11-27T15:57:00
1069,2820,2024-09-07T09:53:00
1069,168216,2024-09-19T23:45:00
1069,105446,2023-05-25T08:53:00
1071,121847,2024-11-28T11:02:00
1071,199886,2023-05-27T15:39:00
1071,5612,2024-01-08T07:36:00
1073,4366,2023-02-16T05:47:00
1073,112001,2023-11-02T03:18:00
1073,202089,2024-12-04T14:58:00
1075,79610,2023-12-05T15:15:00
1075,160187,2024-08-01T20:52:00
1076,184869,2024-06-07T15:49:00
1076,151082,2024-07-11T17:16:00
1076,45642,2024-10-25T03:16:00
1076,196533,2023-06-27T23:07:00
1078,98695,2023-01-23T12:27:00
1078,90907,2024-04-25T19:20:00
1080,1714,2023-02-18T15:14:00
1080,912,2023-07-10T08:36:00
1080,197707,2024-09-11T08:07:00
1080,160792,2024-07-24T03:02:00
1080,3488,2023-10-28T14:42:00
1080,169740,2023-12-23T05:13:00
1080,194416,2023-02-02T01:04:00
1080,3560,2024-12-11T15:43:00
1081,175967,2024-05-25T17:00:00
1081,115903,2023-02-28T20:09:00
1081,7122,2023-07-15T03:21:00
1081,8668,2023-02-15T23:15:00
1082,4001,2023-08-12T16:27:00
1082,3473,2024-10-21T11:40:00
1082,116489,2024-11-05T00:43:00
1082,4586,2023-01-04T00:52:00
1082,6391,2023-06-08T00:12:00
1082,2820,2023-02-08T09:07:00
1082,121300,2023-05-19T05:38:00
1083,122657,2023-07-09T20:12:00
1083,90064,2024-01-07T01:42:00
1083,160545,2024-06-06T15:53:00
1083,7283,2024-12-14T04:16:00
1085,168214,2023-12-19T09:57:00
1085,7482,2023-01-04T21:07:00
1086,159349,2024-03-14T18:20:00
1086,131421,2023-06-20T04:54:00
1086,125636,2023-05-05T19:03:00
1086,72678,2024-11-06T12:28:00
1086,49817,2024-03-15T02:53:00
1086,74327,2024-05-22T02:07:00
1086,129820,2023-08-12T14:47:00
1086,151082,2024-12-14T02:45:00
1086,163084,2024-12-05T05:51:00
1086,5598,2023-04-01T15:37:00
1088,154984,2023-07-15T02:39:00
1088,180911,2024-04-20T22:45:00
1088,170555,2024-03-04T15:07:00
1088,187467,2023-09-19T22:21:00
1088,174739,2024-05-25T06:43:00
1088,133712,2023-12-24T19:18:00
1088,175967,2024-11-28T12:30:00
1088,128015,2023-07-06T00:44:00
1090,168184,2023-02-02T11:39:00
1090,59426,2023-03-16T00:44:00
1090,163084,2024-04-28T15:14:00
1090,127494,2024-03-10T11:11:00
1090,158711,2024-10-18T18:21:00
1090,81142,2023-09-24T08:01:00
1090,190473,2023-07-23T00:20:00
1090,99925,2024-07-28T04:08:00
1090,122956,2023-05-22T02:02:00
1091,197987,2024-03-10T18:22:00
1091,202950,2023-12-21T09:31:00
1091,1543,2023-11-14T15:53:00
1091,205982,2023-09-20T16:09:00
1091,174689,2023-12-24T10:23:00
1091,630,2023-10-20T20:29:00
1091,115779,2023-03-20T11:48:00
1091,47404,2023-06-16T06:57:00
1091,89137,2023-06-07T08:18:00
1091,200740,2024-12-13T10:28:00
1092,99677,2024-10-11T05:43:00
1092,149354,2024-12-01T05:35:00
1093,8260,2024-12-21T22:11:00
1093,82055,2024-02-03T04:13:00
1093,163200,2024-09-24T01:18:00
1093,2732,2024-12-18T22:07:00
1093,32625,2023-02-01T15:04:00
1093,32196,2023-02-22T08:43:00
1093,7281,2024-10-01T16:23:00
1093,201074,2024-09-19T12:42:00
1094,6803,2023-09-28T09:53:00
1094,5487,2024-05-28T01:55:00
1094,166269,2024-04-03T05:58:00
1094,135856,2024-09-13T11:55:00
1094,131788,2023-07-18T05:00:00
1096,83374,2024-11-14T06:21:00
1096,132438,2024-01-24T18:25:00
1096,4620,2024-02-02T13:01:00
1097,180199,2024-11-17T18:44:00
1097,452,2024-07-15T08:07:00
1097,169528,2023-08-03T15:20:00
1098,122476,2024-04-18T04:13:00
1099,164616,2023-10-10T16:07:00
1099,130874,2023-09-20T11:40:00
1099,67929,2023-06-15T19:11:00
1099,172235,2023-08-06T16:33:00
1099,133443,2024-04-14T14:13:00
1099,66785,2024-03-21T05:12:00
1099,33251,2023-06-11T19:32:00
1099,198635,2023-09-04T02:50:00
1099,4586,2024-01-14T09:59:00
1100,3113,2023-05-03T03:44:00
1100,74431,2023-08-28T05:41:00
1100,110763,2024-04-08T01:12:00
1100,115784,2024-10-03T22:18:00
1100,92968,2024-09-19T15:58:00
1100,96807,2023-11-23T07:11:00
1100,115779,2023-11-08T06:31:00
1100,208259,2023-06-22T07:34:00
1100,144552,2023-07-22T21:12:00
1101,72380,2024-04-18T19:59:00
1101,202940,2024-07-28T16:32:00
1101,80097,2024-12-12T02:54:00
1101,8459,2024-06-09T11:32:00
1101,208120,2024-01-26T14:38:00
1102,168334,2023-09-23T05:20:00
1102,107747,2023-09-09T20:08:00
1102,178959,2024-09-02T14:51:00
1102,52938,2024-05-25T13:33:00
1102,175319,2023-09-04T14:39:00
1102,92756,2023-09-19T06:33:00
1102,62999,2023-09-08T20:10:00
1103,95854,2024-08-04T15:02:00
1103,33251,2024-06-28T05:04:00
1103,173757,2023-08-10T09:49:00
1104,60133,2024-02-01T19:54:00
1105,139505,2023-12-16T15:58:00
1105,55691,2024-05-12T23:08:00
1105,164495,2024-07-06T23:51:00
1105,168400,2024-10-04T11:59:00
1105,146694,2023-07-07T09:55:00
1105,135856,2023-01-16T10:47:00
1105,162152,2024-06-12T11:11:00
1106,173265,2023-11-12T05:25:00
1106,92641,2024-10-24T05:02:00
1106,199988,2024-04-06T10:50:00
1107,47634,2024-03-13T08:05:00
1107,2493,2023-06-27T06:11:00
1107,146694,2023-06-26T06:10:00
1107,101938,2023-04-22T12:27:00
1107,114172,2023-02-24T12:07:00
1107,107432,2024-01-23T12:43:00
1107,86343,2023-03-15T17:58:00
1107,4002,2023-06-25T02:04:00
1107,8695,2024-05-08T22:23:00
1108,1420,2024-12-13T02:28:00
1108,5596,2024-03-14T00:34:00
1108,151641,2023-03-13T21:04:00
1108,3551,2024-02-06T06:03:00
1108,6722,2023-05-27T00:51:00
1108,6232,2024-04-10T17:44:00
1109,168216,2023-07-10T21:17:00
1109,133712,2024-08-16T20:12:00
1109,142895,2023-11-02T10:10:00
1109,100042,2023-12-02T22:52:00
1110,72678,2023-09-02T06:24:00
1110,80566,2024-06-07T15:11:00
1111,181229,2024-06-14T04:29:00
1111,156280,2023-10-14T05:24:00
1111,26181,2024-05-09T19:46:00
1111,159775,2023-06-19T13:35:00
1115,3560,2023-07-10T05:21:00
1115,102150,2024-04-02T21:54:00
1115,123816,2023-03-04T08:18:00
1115,62237,2024-03-24T07:14:00
1115,94727,2023-10-21T21:11:00
1116,88452,2023-11-24T06:10:00
1116,154142,2023-05-10T00:28:00
1116,161262,2023-09-21T07:10:00
1116,53849,2023-01-07T07:30:00
1116,124881,2023-01-02T15:21:00
1116,5807,2023-04-26T15:15:00
1116,109241,2024-01-17T03:27:00
1116,194456,2024-10-25T21:28:00
1116,204288,2023-03-16T10:20:00
1121,122956,2024-09-25T09:58:00
1121,150334,2023-10-18T22:02:00
1121,110316,2023-09-06T20:28:00
1122,180555,2023-11-26T14:03:00
1122,140058,2023-11-16T16:38:00
1122,154019,2023-06-25T06:55:00
1122,86802,2023-07-25T18:19:00
1122,131417,2024-06-13T10:15:00
1122,68915,2023-07-18T14:14:00
1122,3551,2024-11-08T17:52:00
1123,105144,2023-11-06T03:41:00
1123,89549,2023-10-13T10:18:00
1123,89137,2024-04-19T02:19:00
1123,115779,2023-01-08T15:58:00
1123,160561,2024-03-16T04:07:00
1123,124374,2023-06-11T13:56:00
1123,146984,2023-10-13T00:51:00
1123,26738,2024-11-22T19:59:00
1123,197065,2023-06-20T10:02:00
1123,879,2024-04-24T16:47:00
1125,27018,2023-05-14T23:44:00
1125,133199,2023-03-28T04:55:00
1125,851,2023-03-03T05:24:00
1125,180199,2024-06-08T18:54:00
1125,105144,2024-12-10T14:15:00
1125,7283,2024-02-17T22:21:00
1125,147952,2023-05-01T17:04:00
1125,169528,2024-04-01T09:33:00
1125,26676,2023-05-20T00:26:00
1125,131866,2024-05-19T14:39:00
1126,134615,2023-11-20T14:39:00
1126,163200,2023-09-10T21:56:00
1126,204584,2024-08-09T05:28:00
1126,121277,2024-10-26T21:23:00
1126,189687,2023-06-23T22:26:00
1126,99243,2024-05-02T17:28:00
1126,1835,2024-10-01T14:25:00
1126,5313,2024-01-06T10:31:00
1127,112204,2024-08-14T17:11:00
1127,184981,2023-11-08T06:27:00
1128,68242,2023-11-23T02:25:00
1128,173065,2024-05-26T17:31:00
1128,89137,2023-08-18T04:40:00
1128,6366,2023-02-09T04:36:00
1128,4387,2023-01-03T03:53:00
1129,173265,2023-03-12T22:50:00
1131,205120,2023-01-24T10:09:00
1131,204928,2023-05-08T03:50:00
1131,193773,2024-03-12T09:22:00
1131,5873,2024-11-10T03:51:00
1132,8374,2024-09-01T07:53:00
1132,165253,2024-04-20T02:12:00
1132,118470,2024-04-03T02:59:00
1132,7763,2024-05-24T05:50:00
1132,68833,2023-03-04T04:39:00
1132,32625,2023-02-16T20:37:00
1132,180651,2023-10-20T05:37:00
1134,4917,2024-02-06T15:46:00
1134,57357,2023-12-19T00:34:00
1134,184851,2023-02-05T02:18:00
1134,4615,2024-03-25T15:06:00
1134,92894,2023-02-05T06:37:00
1136,144212,2023-10-25T16:52:00
1136,7763,2024-10-07T01:08:00
1136,176393,2023-08-16T04:32:00
1136,99996,2024-10-15T05:36:00
1136,155705,2023-09-28T17:04:00
1136,59974,2024-02-22T00:59:00
1137,139909,2023-10-21T17:21:00
1137,132868,2023-10-13T08:13:00
1138,151641,2024-01-12T03:08:00
1138,965,2023-07-17T12:18:00
1138,154984,2024-07-20T00:19:00
1138,6451,2023-07-04T18:29:00
1139,48043,2024-05-17T22:45:00
1139,143689,2023-02-28T13:22:00
1139,53849,2023-01-26T23:16:00
1141,123495,2024-12-10T02:32:00
1141,145586,2023-10-13T20:05:00
1141,146832,2023-04-09T23:44:00
1141,109241,2023-12-25T23:38:00
1141,121827,2023-07-09T14:22:00
1141,3768,2024-08-19T05:04:00
1144,147952,2024-01-05T15:09:00
1144,153897,2023-12-18T00:39:00
1144,7281,2023-09-20T18:59:00
1144,130213,2023-12-19T13:32:00
1144,158320,2024-08-16T16:54:00
1144,189035,2024-03-10T13:30:00
1144,159771,2023-01-12T07:40:00
1144,205957,2023-10-20T12:03:00
1145,188915,2023-03-08T17:26:00
1145,58432,2024-02-03T04:21:00
1145,151447,2024-01-01T09:39:00
1145,38061,2023-10-28T10:06:00
1146,138428,2023-01-15T12:17:00
1146,114818,2023-11-17T17:41:00
1146,89607,2023-12-28T13:04:00
